Review #,Brand,Style,Country,Stars,Top Ten
0.3873617794718441,Curry Prince,Pack,Malaysia,4,
0.3860191043263609,Nissin,Bowl,Japan,4,
0.3846764291808781,Mama,Pack,Thailand,3.75,
0.3833337540353948,Maggi,Pack,India,3.75,
0.381991078889912,Paldo,Bowl,South Korea,5,
0.3806484037444288,Chering Chang,Pack,Taiwan,3.5,
0.379305728598946,Hao Way,Bowl,Malaysia,4.75,
0.37796305345346315,Master Kong,Pack,China,3.75,
0.37662037830797995,Econsave,Pack,Malaysia,3.5,
0.37527770316249714,Maruchan,Bowl,Japan,5,
0.37393502801701395,Maggi,Pack,Malaysia,4,
0.3725923528715311,Mama,Cup,Thailand,3.5,
0.3712496777260479,Nissin,Cup,Japan,4.25,
0.3699070025805651,Nissin,Cup,India,3.25,
0.3685643274350822,Oyatsu,Pack,Japan,2.5,
0.367221652289599,A-One,Cup,Vietnam,3,
0.3658789771441162,Nongshim,Pack,USA,4.25,
0.364536301998633,Koka,Pack,Singapore,2.75,
0.36319362685315015,Uncle Sun,Pack,Malaysia,4.5,
0.36185095170766696,Kin-Dee,Tray,Thailand,3.75,
0.36050827656218415,Master Kong,Pack,China,4,
0.3591656014167009,No Name,Cup,Canada,2,
0.3578229262712181,Hao Way,Pack,Malaysia,3.5,
0.3564802511257353,Ching's Secret,Pack,India,3.75,
0.3551375759802521,Ko-Lee,Pack,UK,3.5,
0.3537949008347692,ICA,Pack,Sweden,3,
0.352452225689286,Mamee,Pack,Malaysia,3.75,
0.3511095505438032,Bamee,Pack,Thailand,3.5,
0.34976687539831997,Myojo,Bowl,Japan,3.5,
0.34842420025283716,Ibumie,Pack,Malaysia,5,
0.34708152510735396,Sapporo Ichiban,Pack,Canada,5,
0.34573884996187115,Samyang Foods,Cup,Japan,3.75,
0.3443961748163883,Vedan,Bowl,Taiwan,4.25,
0.3430534996709051,Nissin,Pack,Hong Kong,3.5,
0.3417108245254223,Nanyang Chef,Pack,Malaysia,5,
0.3403681493799391,Thai Pavilion,Tray,USA,1.5,
0.3390254742344562,Maggi,Pack,India,3.75,
0.33768279908897303,Koka,Cup,Singapore,2.5,
0.3363401239434902,Wu-Mu,Pack,Taiwan,3.75,
0.33499744879800736,Unif-100,Pack,China,4.25,
0.33365477365252416,New Touch,Bowl,Japan,3.5,
0.33231209850704135,Sau Tao,Pack,Hong Kong,4.5,
0.33096942336155816,Wai Wai,Pack,Thailand,3.75,
0.3296267482160753,Paldo Vina,Pack,Vietnam,3.25,
0.3282840730705921,Sau Tao,Pack,Hong Kong,3.5,
0.3269413979251093,Vit's,Pack,Malaysia,3.75,
0.32559872277962604,Miliket,Pack,Vietnam,3.75,
0.32425604763414323,Lucky Me!,Pack,Philippines,4.5,
0.3229133724886604,Lucky Me!,Pack,Philippines,3.75,
0.3215706973431772,Lucky Me!,Pack,Philippines,4,
0.32022802219769436,Lucky Me!,Pack,Philippines,4,
0.31888534705221117,Lucky Me!,Cup,Philippines,3.25,
0.31754267190672836,Lucky Me!,Pack,Philippines,4.5,
0.3161999967612451,Lucky Me!,Pack,Philippines,3.75,
0.3148573216157623,Pama,Cup,Malaysia,3.75,
0.3135146464702791,Nissin,Pack,Singapore,3.5,
0.3121719713247963,Paldo,Bowl,South Korea,5,
0.31082929617931343,Vifon,Pack,Vietnam,3.25,
0.30948662103383023,Maruchan,Tray,Japan,5,2015 #9
0.3081439458883474,Yum Yum,Pack,Thailand,3,
0.30680127074286423,Ching's Secret,Pack,India,3.5,
0.30545859559738137,Mamee,Pack,Malaysia,4.5,
0.30411592045189817,Katoz,Pack,Sweden,3.5,
0.30277324530641536,Men-Sunaoshi,Pack,Japan,3.75,
0.3014305701609325,Nongshim,Pack,South Korea,4,
0.3000878950154493,Maggi,Pack,Malaysia,4.5,
0.2987452198699665,Mama,Pack,Thailand,4,
0.2974025447244833,Chewy,Pack,Hong Kong,1.75,
0.29605986957900043,Long Jun Hang,Pack,Taiwan,3.25,
0.29471719443351724,Knorr,Pack,Hong Kong,3.25,
0.29337451928803443,Nissin,Bowl,Japan,3.5,
0.2920318441425512,Mamee,Pack,Malaysia,5,2015 #6
0.29068916899706837,Nissin,Pack,Singapore,3.5,
0.28934649385158556,Nissin,Pack,India,3.75,
0.28800381870610237,Shan,Pack,Pakistan,3.25,
0.2866611435606195,Master Kong,Pack,China,4.25,
0.2853184684151363,Nongshim,Bowl,USA,3.25,
0.2839757932696535,JML,Pack,China,4,
0.28263311812417025,Acecook,Tray,Japan,3.25,
0.28129044297868744,MyKuali,Pack,Malaysia,5,2015 #1
0.27994776783320424,United,Pack,Vietnam,3.25,
0.27860509268772143,Samyang Foods,Pack,South Korea,3.5,
0.27726241754223857,Nissin,Cup,USA,3.5,
0.2759197423967554,Master Kong,Pack,China,4.5,
0.27457706725127257,Super,Cup,Malaysia,3.75,
0.27323439210578937,Indomie,Cup,Indonesia,3.5,
0.2718917169603065,Maruchan,Bowl,Japan,4.25,
0.2705490418148233,Wai Wai,Pack,Thailand,4,
0.2692063666693405,Ottogi,Pack,South Korea,3.75,
0.26786369152385764,Nissin,Cup,Germany,3.5,
0.26652101637837444,Maggi,Pack,India,3.25,
0.26517834123289163,Mom's Dry Noodle,Pack,Taiwan,5,
0.26383566608740844,ICA,Pack,Sweden,3.25,
0.2624929909419256,Mom's Dry Noodle,Pack,Taiwan,5,
0.2611503157964424,Nongshim,Pack,USA,5,
0.25980764065095957,Ibumie,Pack,Malaysia,3.75,
0.2584649655054763,Four Seas,Pack,Hong Kong,4,
0.2571222903599935,Maruchan,Pack,Japan,4,
0.2557796152145107,Master Kong,Pack,China,3.5,
0.2544369400690275,Paldo,Pack,South Korea,4,
0.25309426492354464,Nissin,Cup,USA,3.5,
0.25175158977806145,Ruski,Pack,Thailand,4,
0.25040891463257864,Mama,Pack,Thailand,4,
0.24906623948709541,Thai Chef,Pack,Germany,3.5,
0.24772356434161258,Bamee,Cup,Thailand,3.25,
0.24638088919612938,Mama,Pack,Thailand,4,
0.24503821405064655,Mama,Cup,Thailand,5,
0.24369553890516374,Ruski,Pack,Thailand,3.75,
0.24235286375968051,Mama,Pack,Thailand,5,2013 #10
0.24101018861419768,Mama,Cup,Thailand,3.5,
0.23966751346871448,Bamee,Pack,Germany,3.25,
0.23832483832323165,Mama,Cup,Thailand,5,
0.23698216317774845,Ruski,Pack,Thailand,4.5,
0.23563948803226561,Mama,Pack,Thailand,5,2015 #8
0.2342968128867828,Thai Chef,Pack,Germany,3.5,
0.23295413774129958,Nanyang Chef,Pack,Malaysia,4.75,
0.23161146259581677,Maruchan,Cup,USA,3.5,
0.23026878745033355,Wei Lih,Bowl,Taiwan,2.25,
0.22892611230485072,Nissin,Cup,Singapore,4,
0.22758343715936752,Nissin,Pack,Singapore,3.75,
0.22624076201388468,Nissin,Cup,Singapore,4,
0.2248980868684015,Nissin,Bowl,Singapore,3.75,
0.22355541172291865,Nissin,Pack,Singapore,3.75,
0.22221273657743584,Nissin,Cup,Singapore,3.5,
0.22087006143195262,Nissin,Pack,Singapore,3.75,
0.2195273862864698,Nissin,Cup,Singapore,4,
0.2181847111409866,Nissin,Pack,Singapore,5,
0.21684203599550375,Nissin,Bowl,Singapore,3.75,
0.21549936085002055,Nissin,Cup,Singapore,4,
0.21415668570453772,Nissin,Pack,Singapore,5,
0.21281401055905452,Nissin,Cup,Singapore,4,
0.2114713354135717,Nissin,Pack,Singapore,4.25,
0.21012866026808888,Nissin,Cup,Singapore,4,
0.20878598512260566,Myojo,Tray,Japan,4.5,
0.20744330997712282,MyKuali,Pack,Malaysia,5,
0.20610063483163962,Maruchan,Cup,USA,3.5,
0.2047579596861568,Nongshim,Pack,USA,4.25,
0.2034152845406736,Maggi,Pack,Singapore,3.5,
0.20207260939519076,Nissin,Bowl,USA,3.5,
0.20072993424970795,Wu-Mu,Pack,Taiwan,3,
0.19938725910422472,Adabi,Pack,Malaysia,3.5,
0.19804458395874192,Maruchan,Pack,Japan,3.5,
0.1967019088132587,Knorr,Pack,Hong Kong,3,
0.19535923366777586,Chencun,Cup,China,3.5,
0.19401655852229266,Maggi,Pack,Singapore,4,
0.19267388337680982,Maggi,Cup,Malaysia,3.5,
0.19133120823132663,Maggi,Pack,Singapore,3.75,
0.1899885330858438,Maggi,Pack,Singapore,5,
0.18864585794036098,Maggi,Pack,Singapore,5,
0.18730318279487776,Samyang Foods,Bowl,South Korea,4,
0.18596050764939495,Nissin,Pack,Colombia,3.5,
0.18461783250391173,Myojo,Pack,Japan,3,
0.1832751573584289,Osaka Ramen,Bowl,USA,3.75,
0.1819324822129457,Ottogi,Bowl,South Korea,4,
0.18058980706746286,Hao Way,Pack,Malaysia,4.5,
0.17924713192197966,Sainsbury's,Pack,UK,1.5,
0.17790445677649683,Vina Acecook,Pack,Vietnam,3,
0.17656178163101402,Nissin,Tray,USA,3,
0.1752191064855308,Nongshim,Cup,China,2.75,
0.17387643134004796,Maruchan,Pack,Japan,3.75,
0.17253375619456476,Vifon,Cup,Vietnam,3.5,
0.17119108104908193,Ottogi,Pack,South Korea,1,
0.16984840590359873,Sau Tao,Pack,Taiwan,1.75,
0.1685057307581159,Myojo,Pack,Japan,2,
0.1671630556126331,Chewy,Pack,Hong Kong,0.5,
0.16582038046714986,Paldo,Pack,South Korea,5,
0.16447770532166706,Chering Chang,Pack,Taiwan,5,
0.16313503017618383,Chewy,Pack,Hong Kong,4,
0.161792355030701,A-Sha Dry Noodle,Pack,Taiwan,4,
0.1604496798852178,Adabi,Pack,Malaysia,3.25,
0.15910700473973496,Baixiang Noodles,Pack,China,3.5,
0.15776432959425177,Pamana,Cup,Philippines,3.5,
0.15642165444876893,Annie Chun's,Pack,USA,5,
0.15507897930328612,La Fonte,Pack,Indonesia,3.75,
0.1537363041578029,Maggi,Pack,India,3.75,
0.1523936290123201,Thai Choice,Cup,Thailand,4,
0.15105095386683687,Tesco,Cup,UK,0.5,
0.14970827872135403,Pop Bihun,Pack,Indonesia,3.75,
0.14836560357587084,Myojo,Tray,Japan,3.75,
0.147022928430388,Pulmuone,Pack,South Korea,3.75,
0.1456802532849048,Vina Acecook,Bowl,Vietnam,3.75,
0.14433757813942197,Nissin,Pack,Singapore,3,
0.14299490299393916,Wu-Mu,Pack,Taiwan,4,
0.14165222784845594,Oyatsu,Pack,Japan,4.75,
0.1403095527029731,Snapdragon,Bowl,USA,4.25,
0.1389668775574899,Paldo,Pack,South Korea,4.5,
0.13762420241200707,Saji,Pack,Malaysia,4.25,
0.13628152726652387,Miracle Noodle,Pack,USA,4,
0.13493885212104104,Shan,Pack,Pakistan,3.5,
0.13359617697555823,Indomie,Pack,Indonesia,4.75,
0.132253501830075,Tiger Tiger,Pack,UK,1.75,
0.1309108266845922,Paldo,Pack,South Korea,3.75,
0.12956815153910897,Takamori Kosan,Pack,Japan,4,
0.12822547639362614,Takamori Kosan,Pack,Japan,4.5,
0.12688280124814294,Takamori Kosan,Pack,Japan,3.75,
0.1255401261026601,Takamori Kosan,Pack,Japan,3,
0.12419745095717691,Takamori Kosan,Pack,Japan,4.75,
0.12285477581169407,Takamori Kosan,Pack,Japan,4.75,
0.12151210066621125,Takamori Kosan,Pack,Japan,5,
0.12016942552072804,Takamori Kosan,Pack,Japan,3.75,
0.11882675037524522,Takamori Kosan,Pack,Japan,4,
0.11748407522976201,Takamori Kosan,Pack,Japan,5,
0.11614140008427919,Takamori Kosan,Pack,Japan,4.25,
0.11479872493879598,Takamori Kosan,Pack,Japan,3.75,
0.11345604979331315,Takamori Kosan,Pack,Japan,4,
0.11211337464782994,Tokyo Noodle,Pack,Japan,3.25,
0.11077069950234711,Tesco,Cup,UK,2,
0.10942802435686429,Samyang Foods,Cup,South Korea,3.75,
0.10808534921138108,Campbell's,Cup,Canada,0,
0.10674267406589825,Papa,Pack,Thailand,3.25,
0.10539999892041504,A-Sha Dry Noodle,Pack,Taiwan,3.25,
0.10405732377493222,Nissin,Cup,Germany,3,
0.10271464862944901,Sawadee,Pack,UK,1.5,
0.10137197348396619,Nongshim,Cup,USA,4.25,
0.10002929833848336,Four Seas,Bowl,Hong Kong,3.5,
0.09868662319300014,Golden Wheat,Bowl,China,1.75,
0.09734394804751732,Sau Tao,Pack,Hong Kong,2.75,
0.09600127290203411,Mamee,Pack,Malaysia,3.5,
0.09465859775655129,Mamee,Pack,Malaysia,5,
0.09331592261106808,Mamee,Pack,Malaysia,3.75,
0.09197324746558526,Mamee,Cup,Malaysia,5,
0.09063057232010205,Mamee,Pack,Malaysia,4,
0.08928789717461921,Mamee,Cup,Malaysia,5,
0.08794522202913639,Mamee,Pack,Malaysia,3.25,
0.08660254688365318,Mamee,Pack,Malaysia,3.25,
0.08525987173817036,Mamee,Cup,Malaysia,4.75,
0.08391719659268715,Mamee,Pack,Malaysia,3.75,
0.08257452144720433,Mamee,Pack,Malaysia,3.75,
0.08123184630172112,Mamee,Pack,Malaysia,4,
0.0798891711562383,Mamee,Pack,Malaysia,5,2014 #7
0.07854649601075508,Mamee,Cup,Malaysia,4.5,
0.07720382086527225,Mamee,Pack,Malaysia,3.75,
0.07586114571978943,Paldo,Pack,South Korea,4,
0.07451847057430622,Oyatsu,Pack,Japan,3.75,
0.0731757954288234,Lotus Foods,Pack,USA,2.25,
0.07183312028334018,Lotus Foods,Pack,USA,4,
0.07049044513785736,Lotus Foods,Pack,USA,3.25,
0.06914776999237415,Ah Lai,Pack,Malaysia,4.5,
0.06780509484689133,Plats Du Chef,Bowl,Canada,5,
0.0664624197014085,Indomie,Pack,Indonesia,2.75,
0.06511974455592529,Kin-Dee,Tray,Thailand,3.75,
0.06377706941044246,Batchelors,Pack,UK,1.5,
0.06243439426495925,Sakura Noodle,Pack,USA,4.25,
0.06109171911947643,Shirakiku,Pack,USA,3.75,
0.05974904397399322,Sakura Noodle,Pack,USA,4,
0.05840636882851039,Sakura Noodle,Pack,USA,3.75,
0.05706369368302718,Sakura Noodle,Pack,USA,3.75,
0.05572101853754436,Sakura Noodle,Pack,USA,3.75,
0.05437834339206153,Indomie,Pack,Indonesia,3.75,
0.05303566824657832,Sapporo Ichiban,Tray,Japan,5,2014 #4
0.0516929931010955,Vifon,Cup,Vietnam,1.25,
0.05035031795561229,A-Sha Dry Noodle,Pack,Taiwan,3.75,
0.04900764281012947,Unif,Pack,China,3,
0.04766496766464626,Mamee,Pack,Malaysia,3.75,
0.04632229251916343,Koka,Cup,Singapore,3.25,
0.04497961737368022,Ruski,Pack,Thailand,3.5,
0.043636942228197396,Golden Wheat,Pack,China,2,
0.04229426708271457,Hi-Myon,Pack,South Korea,4,
0.04095159193723136,Takamori Kosan,Pack,Japan,3.75,
0.039608916791748536,Mama,Cup,Thailand,3.75,
0.038266241646265325,Adabi,Pack,Malaysia,4.25,
0.0369235665007825,Nissin,Bowl,Japan,4,
0.035580891355299286,Ve Wong,Pack,Taiwan,2.5,
0.034238216209816465,Ottogi,Pack,South Korea,2.75,
0.032895541064333636,Sainsbury's,Pack,UK,2.75,
0.03155286591885043,Paldo,Pack,South Korea,5,
0.030210190773367604,Healtimie,Pack,Indonesia,3.25,
0.028867515627884394,Maruchan,Pack,Japan,3.75,
0.02752484048240157,Pop Bihun,Pack,Indonesia,4,
0.026182165336918358,Thai Kitchen,Tray,USA,3,
0.024839490191435533,Yum Yum,Cup,Thailand,3.75,
0.023496815045952326,Nongshim,Pack,South Korea,5,2014 #9
0.0221541399004695,Nissin,Cup,Japan,3.75,
0.020811464754986676,Koka,Pack,Singapore,2.5,
0.019468789609503465,A-Sha Dry Noodle,Pack,Taiwan,3.75,
0.01812611446402064,Nissin,Pack,Hong Kong,4.75,
0.01678343931853743,Western Family,Cup,Canada,1.5,
0.015440764173054605,Mama,Pack,Thailand,5,2014 #10
0.014098089027571394,Knorr,Pack,Hong Kong,3.25,
0.012755413882088569,Samyang Foods,Pack,South Korea,5,
0.01141273873660536,Mr. Noodles,Cup,Canada,1,
0.010070063591122535,Good Tto Leu Foods,Bowl,South Korea,4,
0.00872738844563971,GaGa,Pack,Indonesia,3.25,
0.0073847133001565,Wu-Mu,Pack,Taiwan,3.5,
0.0060420381546736745,Wu-Mu,Pack,Taiwan,3.25,
0.004699363009190465,Thai Choice,Cup,Thailand,3,
0.00335668786370764,Myojo,Pack,Singapore,4.25,
0.00201401271822443,Nissin,Cup,Colombia,3,
0.0006713375727416048,A-One,Cup,Vietnam,3.25,
-0.0006713375727414126,Nongshim,Tray,South Korea,4.5,
-0.0020140127182246225,JML,Pack,China,4,
-0.00335668786370764,Sau Tao,Bowl,Hong Kong,3.75,
-0.004699363009190658,Kimura,Pack,Japan,5,
-0.006042038154673483,Batchelors,Pack,UK,3.25,
-0.0073847133001565,Lucky Me!,Bowl,Philippines,3.25,
-0.008727388445639517,Thai Kitchen,Tray,USA,4.25,
-0.010070063591122535,Nongshim,Cup,South Korea,4,
-0.011412738736605553,Koka,Pack,Singapore,2.75,
-0.012755413882088569,Tokachimen Koubou,Bowl,Japan,2.25,
-0.014098089027571587,Deshome,Pack,Taiwan,5,
-0.015440764173054605,Ko-Lee,Pack,UK,3.5,
-0.01678343931853762,Ottogi,Pack,South Korea,3.25,
-0.018126114464020446,Vifon,Pack,Vietnam,2,
-0.019468789609503465,Adabi,Pack,Malaysia,4.25,
-0.02081146475498648,Wu-Mu,Pack,Taiwan,4.5,
-0.0221541399004695,Wu-Mu,Pack,Taiwan,3.75,
-0.023496815045952517,Sainsbury's,Pack,UK,3.25,
-0.024839490191435533,Samyang Foods,Pack,South Korea,3.5,
-0.026182165336918552,Prima Taste,Pack,Singapore,5,2014 #8
-0.02752484048240157,Ko-Lee,Pack,UK,5,
-0.028867515627884394,Chewy,Pack,Hong Kong,2.5,
-0.030210190773367413,Wu-Mu,Pack,Taiwan,3.25,
-0.03155286591885043,ABC,Cup,Indonesia,3.75,
-0.03289554106433345,ABC,Cup,Indonesia,4,
-0.034238216209816465,ABC,Cup,Indonesia,3.75,
-0.03558089135529948,ABC,Cup,Indonesia,4.25,
-0.0369235665007825,Nissin,Cup,Japan,4.25,
-0.03826624164626552,ABC,Cup,Indonesia,3.75,
-0.03960891679174834,Eat & Go,Cup,Indonesia,3.75,
-0.04095159193723136,ABC,Pack,Indonesia,5,
-0.04229426708271438,Eat & Go,Cup,Indonesia,3.75,
-0.043636942228197396,President,Pack,Indonesia,4.5,
-0.04497961737368041,ABC,Cup,Indonesia,4,
-0.04632229251916343,Eat & Go,Cup,Indonesia,4.25,
-0.047664967664646445,Thai Choice,Cup,Thailand,3.25,
-0.04900764281012947,Four Seas,Bowl,Hong Kong,2.75,
-0.050350317955612484,Nissin,Tray,USA,3.75,
-0.051692993101095305,Tesco,Pack,UK,2.25,
-0.05303566824657832,Mama,Pack,Thailand,3.5,
-0.054378343392061344,Samyang Foods,Bowl,South Korea,3.75,
-0.05572101853754436,Nissin,Cup,Colombia,2.75,
-0.057063693683027376,Wu-Mu,Pack,Taiwan,4,
-0.05840636882851039,Maruchan,Pack,Japan,4,
-0.05974904397399341,Annie Chun's,Pack,USA,4,
-0.06109171911947643,Sau Tao,Pack,Hong Kong,3.5,
-0.06243439426495925,Unif,Pack,China,3.75,
-0.06377706941044227,Nissin,Pack,Hong Kong,1.75,
-0.06511974455592529,Thai Pavilion,Tray,USA,4,
-0.0664624197014083,Nissin,Pack,Japan,3.75,
-0.06780509484689133,Maggi,Pack,Malaysia,4,
-0.06914776999237435,SuperMi,Pack,Indonesia,4,
-0.07049044513785736,Sapporo Ichiban,Pack,Japan,5,
-0.07183312028334038,Mama,Pack,Thailand,3.5,
-0.0731757954288232,Emart,Cup,South Korea,3.25,
-0.07451847057430622,Nissin,Pack,Hong Kong,3.75,
-0.07586114571978923,Sainsbury's,Pack,UK,2.75,
-0.07720382086527225,Nissin,Pack,Colombia,3.25,
-0.07854649601075527,GaGa,Pack,Indonesia,3.25,
-0.0798891711562383,A-Sha Dry Noodle,Pack,Taiwan,3.75,
-0.08123184630172131,Saji,Pack,Malaysia,4,
-0.08257452144720433,Kumamoto,Pack,Japan,2.5,
-0.08391719659268734,Maruchan,Pack,Japan,3.75,
-0.08525987173817016,Mr. Noodles,Bowl,Canada,0.5,
-0.08660254688365318,Master Kong,Bowl,China,3.75,
-0.0879452220291362,Nissin,Tray,USA,3.75,
-0.08928789717461921,HoMyeonDang,Pack,South Korea,4,
-0.09063057232010224,Sawadee,Pack,Malaysia,2.5,
-0.09197324746558526,Nissin,Cup,Germany,3.75,
-0.09331592261106827,ABC,Pack,Indonesia,4.5,
-0.09465859775655129,Nissin,Cup,Japan,3,
-0.09600127290203411,Tokyo Noodle,Pack,Japan,3.5,
-0.09734394804751713,Sau Tao,Pack,China,3.75,
-0.09868662319300014,Doll,Cup,Hong Kong,3.5,
-0.10002929833848316,Batchelors,Pack,UK,1,
-0.10137197348396619,GaGa,Cup,Indonesia,4.75,
-0.1027146486294492,Eat & Go,Cup,Indonesia,5,
-0.10405732377493222,Nan Jie Cun,Tray,China,0.5,
-0.10539999892041524,Ruski,Pack,Thailand,3.5,
-0.10674267406589806,Nissin,Bowl,Hong Kong,3,
-0.10808534921138108,A-Sha Dry Noodle,Pack,Taiwan,4,
-0.10942802435686409,Batchelors,Pack,UK,3.25,
-0.11077069950234711,Golden Wheat,Pack,China,3.5,
-0.11211337464783012,Nissin,Bowl,Japan,5,
-0.11345604979331315,China Best,Pack,Taiwan,1,
-0.11479872493879617,Mama,Pack,Thailand,3.5,
-0.11614140008427919,Nissin,Cup,Colombia,3.5,
-0.1174840752297622,GaGa,Pack,Indonesia,3.5,
-0.11882675037524502,Sugakiya Foods,Pack,Japan,3.25,
-0.12016942552072804,A-Sha Dry Noodle,Pack,Taiwan,4.25,
-0.12151210066621106,Men-Sunaoshi,Pack,Japan,3.75,
-0.12285477581169407,Mama,Pack,Thailand,3.75,
-0.1241974509571771,Samyang Foods,Pack,South Korea,5,2014 #5
-0.1255401261026601,Nissin,Cup,Japan,4.5,
-0.12688280124814313,Nissin,Bowl,USA,3.5,
-0.12822547639362614,Sawadee,Pack,Malaysia,2.5,
-0.12956815153910897,Paldo,Bowl,South Korea,4,
-0.130910826684592,Nissin,Cup,Germany,3.75,
-0.132253501830075,Wu-Mu,Pack,Taiwan,3.75,
-0.13359617697555803,GaGa,Pack,Indonesia,4,
-0.13493885212104104,Sanrio,Bowl,Japan,3.75,
-0.13628152726652407,Acecook,Bowl,Japan,5,
-0.13762420241200707,Chencun,Cup,China,3,
-0.1389668775574901,Nongshim,Cup,South Korea,3.5,
-0.14030955270297293,Nissin,Pack,Colombia,3.75,
-0.14165222784845594,Sainsbury's,Pack,UK,3.25,
-0.14299490299393897,Sapporo Ichiban,Cup,Japan,3.5,
-0.14433757813942197,Paldo,Pack,South Korea,5,2014 #6
-0.145680253284905,Ko-Lee,Pack,UK,3.75,
-0.147022928430388,Samyang Foods,Pack,South Korea,4,
-0.14836560357587103,Wei Lih,Pack,Taiwan,3.75,
-0.14970827872135403,Myojo,Pack,Japan,4.25,
-0.15105095386683687,Nongshim,Cup,USA,5,
-0.1523936290123199,ABC,Pack,Indonesia,4,
-0.1537363041578029,Maruchan,Pack,Japan,3.5,
-0.15507897930328593,Healtimie,Pack,Indonesia,4.25,
-0.15642165444876893,Itomen,Pack,Japan,4,
-0.15776432959425196,Pop Bihun,Pack,Indonesia,3.5,
-0.15910700473973496,Koyo,Pack,USA,2.75,
-0.160449679885218,Tiger Tiger,Pack,UK,3,
-0.161792355030701,Acecook,Cup,Japan,3.75,
-0.16313503017618383,Mr. Noodles,Cup,Canada,1.75,
-0.16447770532166686,Nissin,Bowl,Japan,3.25,
-0.16582038046714986,Kabuto Noodles,Cup,UK,3.75,
-0.1671630556126329,Unif,Bowl,Taiwan,5,
-0.1685057307581159,Nissin,Tray,USA,3.75,
-0.16984840590359893,Mr. Noodles,Bowl,Canada,2,
-0.17119108104908193,Chewy,Pack,China,3.25,
-0.17253375619456496,Nissin,Pack,Japan,4.75,
-0.1738764313400478,GaGa,Pack,Indonesia,3.75,
-0.1752191064855308,Samyang Foods,Pack,South Korea,3.75,
-0.17656178163101383,Peyang,Tray,Japan,5,
-0.17790445677649683,Nissin,Bowl,Hong Kong,4,
-0.17924713192197986,Golden Wonder,Cup,UK,4.25,
-0.18058980706746286,Vifon,Pack,Vietnam,3.75,
-0.1819324822129459,Komforte Chockolates,Bar,USA,5,
-0.1832751573584289,Golden Wheat,Pack,China,3.5,
-0.18461783250391173,Wu-Mu,Pack,Taiwan,4,
-0.18596050764939476,Sapporo Ichiban,Pack,Japan,4,
-0.18730318279487776,Asian Thai Foods,Pack,Nepal,3.75,
-0.1886458579403608,Asian Thai Foods,Pack,Nepal,3.5,
-0.1899885330858438,Asian Thai Foods,Pack,Nepal,3.5,
-0.19133120823132682,Asian Thai Foods,Pack,Nepal,3.5,
-0.19267388337680982,Asian Thai Foods,Pack,Nepal,3.5,
-0.19401655852229285,Asian Thai Foods,Pack,Nepal,3.5,
-0.19535923366777586,Asian Thai Foods,Pack,Nepal,3.75,
-0.1967019088132587,Asian Thai Foods,Pack,Nepal,3.5,
-0.19804458395874172,Asian Thai Foods,Pack,Nepal,4.25,
-0.19938725910422472,Asian Thai Foods,Pack,Nepal,4,
-0.20072993424970775,Asian Thai Foods,Pack,Nepal,3.25,
-0.20207260939519076,Asian Thai Foods,Pack,Nepal,5,
-0.20341528454067379,Asian Thai Foods,Pack,Nepal,3.75,
-0.2047579596861568,Tablemark,Pack,Japan,4.75,
-0.20610063483163982,Koka,Pack,Singapore,3.75,
-0.20744330997712265,Nissin,Pack,Japan,5,
-0.20878598512260566,Indomie,Pack,Indonesia,4.25,
-0.21012866026808869,Hi-Myon,Pack,South Korea,4,
-0.2114713354135717,Kamfen,Pack,Hong Kong,3.75,
-0.21281401055905472,Tesco,Cup,UK,1.5,
-0.21415668570453772,Wei Lih,Pack,Taiwan,3.75,
-0.21549936085002075,Nissin,Cup,USA,3.5,
-0.21684203599550375,Oyatsu,Pack,Japan,3.5,
-0.2181847111409866,Lucky Me!,Pack,Philippines,3.25,
-0.21952738628646962,Campbell's,Cup,Canada,2.75,
-0.22087006143195262,GaGa,Pack,Indonesia,4,
-0.22221273657743565,Myojo,Pack,USA,5,
-0.22355541172291865,Samyang Foods,Bowl,South Korea,4.25,
-0.22489808686840168,Maruchan,Pack,Japan,4.25,
-0.22624076201388468,Nagao Noodle,Pack,Japan,4.25,
-0.2275834371593677,Sau Tao,Pack,China,3.75,
-0.22892611230485072,ABC,Pack,Indonesia,4.75,
-0.23026878745033355,Ko-Lee,Pack,UK,3.75,
-0.23161146259581658,Mr. Noodles,Bowl,Canada,2.75,
-0.23295413774129958,Thai Pavilion,Tray,USA,4.25,
-0.2342968128867826,Tokyo Noodle,Pack,Japan,5,
-0.23563948803226561,Nissin,Tray,USA,3.75,
-0.23698216317774864,Maitri,Pack,Indonesia,4,
-0.23832483832323165,Samyang Foods,Cup,South Korea,3.5,
-0.23966751346871468,Mama,Pack,Thailand,3.75,
-0.2410101886141975,Golden Wheat,Pack,China,3.25,
-0.24235286375968051,GS25,Pack,South Korea,4.5,
-0.24369553890516354,La Fonte,Box,Indonesia,4.25,
-0.24503821405064655,Chencun,Cup,China,3.5,
-0.24638088919612958,Nissin,Bowl,Hong Kong,3.5,
-0.24772356434161258,Nissin,Bowl,Japan,4.5,
-0.2490662394870956,Nongshim,Tray,South Korea,5,
-0.25040891463257864,Western Family,Pack,Canada,3.5,
-0.25175158977806145,Myojo,Tray,Japan,5,
-0.2530942649235445,Batchelors,Pack,UK,3,
-0.2544369400690275,Eat & Go,Cup,Indonesia,4.25,
-0.2557796152145105,Baltix,Pack,Estonia,3.75,
-0.2571222903599935,Baltix,Pack,Estonia,3.25,
